Year,FarmID,Date,Week,Male_SWD,Female_SWD,Total_SWD,Drosophilids,Similar
2016,G,22/08/2016,35,0,0,0,38,2
2016,G,22/08/2016,35,0,0,0,96,0
2016,K,22/08/2016,35,0,0,0,7,2
2016,K,22/08/2016,35,0,0,0,43,10
2016,K,22/08/2016,35,0,0,0,150,12
2016,M,23/08/2016,35,0,0,0,14,0
2016,M,23/08/2016,35,0,0,0,10,2
2016,M,23/08/2016,35,0,0,0,7,2
2016,A,31/08/2016,36,2,1,3,2310,69
2016,A,31/08/2016,36,0,0,0,182,35
2016,A,31/08/2016,36,0,0,0,124,38
2016,A,31/08/2016,36,3,0,3,473,187
2016,A,31/08/2016,36,5,1,6,494,41
2016,A,31/08/2016,36,21,15,36,1166,159
2016,B,02/09/2016,36,0,0,0,32,4
2016,B,02/09/2016,36,0,0,0,6,1
2016,B,02/09/2016,36,0,0,0,50,10
2016,D,01/09/2016,36,0,0,0,8,4
2016,D,01/09/2016,36,0,0,0,12,0
2016,D,01/09/2016,36,0,0,0,5,1
2016,G,30/08/2016,36,0,0,0,767,76
2016,G,30/08/2016,36,0,0,0,267,12
2016,G,30/08/2016,36,2,0,2,590,74
2016,G,30/08/2016,36,2,0,2,500,56
2016,K,31/08/2016,36,0,1,1,36,6
2016,K,31/08/2016,36,0,1,1,140,17
2016,K,31/08/2016,36,0,0,0,202,4
2016,M,29/08/2016,36,0,0,0,9,1
2016,M,29/08/2016,36,0,0,0,16,1
2016,M,29/08/2016,36,0,0,0,32,6
2016,A,07/09/2016,37,2,1,3,594,36
2016,A,07/09/2016,37,1,3,4,130,36
2016,A,07/09/2016,37,2,8,10,119,24
2016,B,07/09/2016,37,0,0,0,8,1
2016,B,07/09/2016,37,0,0,0,17,2
2016,B,07/09/2016,37,0,0,0,51,9
2016,C,10/09/2016,37,0,0,0,86,34
2016,D,08/09/2016,37,0,0,0,2,1
2016,D,08/09/2016,37,0,0,0,4,2
2016,D,08/09/2016,37,0,0,0,2,0
2016,G,06/09/2016,37,2,0,2,124,17
2016,G,06/09/2016,37,0,0,0,35,1
2016,G,06/09/2016,37,5,2,7,211,21
2016,G,06/09/2016,37,4,2,6,61,16
2016,A,14/09/2016,38,0,0,0,11,3
2016,A,14/09/2016,38,0,0,0,54,8
2016,A,14/09/2016,38,1,2,3,839,48
2016,A,14/09/2016,38,5,7,12,160,13
2016,A,14/09/2016,38,20,16,36,160,23
2016,B,14/09/2016,38,0,0,0,14,0
2016,B,14/09/2016,38,0,0,0,36,9
2016,B,14/09/2016,38,0,0,0,14,3
2016,D,16/09/2016,38,0,0,0,8,4
2016,D,16/09/2016,38,0,0,0,4,2
2016,D,16/09/2016,38,0,0,0,5,1
2016,G,14/09/2016,38,0,0,0,21,2
2016,G,14/09/2016,38,1,1,2,22,2
2016,G,14/09/2016,38,2,1,3,59,8
2016,G,14/09/2016,38,0,1,1,11,0
2016,K,14/09/2016,38,0,0,0,3,0
2016,K,14/09/2016,38,0,0,0,37,18
2016,K,14/09/2016,38,2,1,3,263,33
2016,M,14/09/2016,38,0,0,0,35,7
2016,M,14/09/2016,38,0,0,0,30,7
2016,M,14/09/2016,38,0,0,0,15,1
2016,N,12/09/2016,38,0,0,0,73,2
2016,N,12/09/2016,38,0,0,0,172,4
2016,A,21/09/2016,39,0,0,0,22,1
2016,A,21/09/2016,39,1,1,2,65,5
2016,A,21/09/2016,39,5,4,9,460,23
2016,A,21/09/2016,39,1,9,10,84,15
2016,A,21/09/2016,39,22,14,36,105,29
2016,B,20/09/2016,39,0,0,0,7,0
2016,B,20/09/2016,39,0,0,0,8,2
2016,B,20/09/2016,39,0,0,0,14,3
2016,C,20/09/2016,39,0,0,0,21,2
2016,C,20/09/2016,39,0,0,0,2,1
2016,C,20/09/2016,39,0,0,0,7,4
2016,E,20/09/2016,39,0,0,0,48,42
2016,E,20/09/2016,39,0,0,0,11,8
2016,E,20/09/2016,39,0,0,0,9,3
2016,N,23/09/2016,39,0,0,0,11,2
2016,N,23/09/2016,39,0,2,2,39,0
2016,A,29/09/2016,40,0,0,0,1,0
2016,A,29/09/2016,40,54,31,85,731,53
2016,A,29/09/2016,40,3,3,6,68,26
2016,A,29/09/2016,40,47,23,70,179,25
2016,A,29/09/2016,40,83,57,140,255,39
2016,C,30/09/2016,40,0,0,0,11,1
2016,C,30/09/2016,40,0,0,0,6,4
2016,C,30/09/2016,40,0,0,0,1,1
2016,D,29/09/2016,40,0,0,0,3,0
2016,D,29/09/2016,40,0,0,0,18,9
2016,D,29/09/2016,40,0,0,0,7,1
2016,E,27/09/2016,40,0,0,0,5,0
2016,E,27/09/2016,40,0,0,0,7,2
2016,G,26/09/2016,40,0,0,0,4,0
2016,G,26/09/2016,40,4,1,5,70,26
2016,G,26/09/2016,40,3,5,8,32,5
2016,G,26/09/2016,40,4,3,7,32,5
2016,N,29/09/2016,40,0,0,0,34,5
2016,A,05/10/2016,41,2,1,3,13,3
2016,A,05/10/2016,41,45,24,69,734,66
2016,A,05/10/2016,41,4,5,9,70,16
2016,A,05/10/2016,41,32,24,56,169,32
2016,A,05/10/2016,41,67,34,101,242,61
2016,B,06/10/2016,41,0,0,0,0,0
2016,B,06/10/2016,41,0,0,0,7,3
2016,B,06/10/2016,41,0,3,3,60,30
2016,D,07/10/2016,41,0,2,2,73,2
2016,D,07/10/2016,41,0,0,0,8,0
2016,D,07/10/2016,41,0,0,0,14,4
2016,G,06/10/2016,41,6,2,8,20,7
2016,G,06/10/2016,41,2,3,5,9,1
2016,G,06/10/2016,41,4,2,6,38,17
2016,G,06/10/2016,41,10,3,13,52,28
2016,K,04/10/2016,41,3,0,3,81,41
2016,K,04/10/2016,41,0,0,0,481,424
2016,N,06/10/2016,41,0,0,0,30,0
2016,A,12/10/2016,42,0,0,0,30,26
2016,A,12/10/2016,42,2,1,3,63,24
2016,A,12/10/2016,42,40,21,61,816,74
2016,A,12/10/2016,42,9,5,14,80,15
2016,A,12/10/2016,42,54,39,93,247,35
2016,A,12/10/2016,42,59,20,79,186,25
2016,E,11/10/2016,42,0,0,0,7,4
2016,E,11/10/2016,42,0,0,0,31,29
2016,E,11/10/2016,42,0,0,0,20,20
2016,G,14/10/2016,42,5,1,6,9,1
2016,G,14/10/2016,42,4,0,4,8,0
2016,G,14/10/2016,42,0,1,1,23,16
2016,G,14/10/2016,42,1,1,2,18,11
2016,K,12/10/2016,42,1,6,7,39,19
2016,K,12/10/2016,42,1,1,2,97,51
2016,N,14/10/2016,42,1,2,3,61,0
2016,N,14/10/2016,42,0,1,1,146,10
2016,O,13/10/2016,42,0,0,0,18,6
2016,O,13/10/2016,42,1,0,1,21,2
2016,P,13/10/2016,42,0,0,0,23,19
2016,P,13/10/2016,42,0,0,0,14,13
2016,A,19/10/2016,43,1,1,2,15,6
2016,A,19/10/2016,43,3,3,6,103,18
2016,A,19/10/2016,43,19,12,31,382,37
2016,A,19/10/2016,43,13,7,20,46,4
2016,A,19/10/2016,43,42,11,53,114,10
2016,B,17/10/2016,43,0,1,1,46,3
2016,B,17/10/2016,43,0,0,0,23,5
2016,B,17/10/2016,43,0,0,0,90,33
2016,D,17/10/2016,43,1,2,3,41,4
2016,D,17/10/2016,43,11,15,26,57,1
2016,D,17/10/2016,43,33,27,60,77,0
2016,E,19/10/2016,43,0,0,0,24,24
2016,E,19/10/2016,43,0,0,0,39,39
2016,G,21/10/2016,43,0,1,1,2,0
2016,G,21/10/2016,43,2,1,3,13,5
2016,G,21/10/2016,43,0,0,0,40,27
2016,G,21/10/2016,43,2,1,3,110,88
2016,K,18/10/2016,43,0,0,0,2,2
2016,K,18/10/2016,43,0,1,1,56,32
2016,K,18/10/2016,43,0,0,0,62,35
2016,O,19/10/2016,43,0,0,0,9,3
2016,O,19/10/2016,43,0,0,0,3,0
2016,P,20/10/2016,43,0,0,0,15,4
2016,P,20/10/2016,43,0,0,0,16,6
2016,Y,17/10/2016,43,0,0,0,2,0
2016,Y,17/10/2016,43,1,0,1,13,0
2016,Y,17/10/2016,43,0,0,0,0,0
2016,R,17/10/2016,43,1,0,1,281,246
2016,R,17/10/2016,43,4,1,5,187,109
2016,A,26/10/2016,44,0,0,0,31,10
2016,A,26/10/2016,44,13,13,26,345,40
2016,A,26/10/2016,44,7,2,9,203,21
2016,A,26/10/2016,44,10,5,15,137,13
2016,A,26/10/2016,44,13,6,19,74,7
2016,D,24/10/2016,44,1,3,4,22,2
2016,D,24/10/2016,44,0,2,2,15,1
2016,D,24/10/2016,44,3,5,8,26,1
2016,K,25/10/2016,44,0,0,0,5,2
2016,K,25/10/2016,44,2,0,2,49,23
2016,K,25/10/2016,44,1,1,2,64,14
2016,N,25/10/2016,44,0,0,0,50,2
2016,O,26/10/2016,44,0,0,0,24,13
2016,O,26/10/2016,44,0,0,0,32,8
2016,P,27/10/2016,44,0,0,0,16,11
2016,P,27/10/2016,44,0,0,0,17,8
2016,Y,24/10/2016,44,0,0,0,18,0
2016,Y,24/10/2016,44,1,1,2,10,1
2016,Y,24/10/2016,44,0,0,0,3,0
2016,R,24/10/2016,44,0,0,0,64,31
2016,R,24/10/2016,44,1,5,6,86,34
2016,A,02/11/2016,45,2,0,2,11,3
2016,A,02/11/2016,45,3,2,5,42,6
2016,A,02/11/2016,45,13,7,20,274,53
2016,A,02/11/2016,45,3,3,6,38,8
2016,A,02/11/2016,45,14,4,18,62,11
2016,D,02/11/2016,45,0,1,1,28,0
2016,D,02/11/2016,45,5,5,10,31,2
2016,D,02/11/2016,45,6,12,18,66,10
2016,G,02/11/2016,45,0,0,0,1,0
2016,G,02/11/2016,45,0,3,3,4,0
2016,G,02/11/2016,45,3,2,5,34,25
2016,G,02/11/2016,45,3,2,5,49,40
2016,K,01/11/2016,45,0,0,0,17,14
2016,K,01/11/2016,45,1,3,4,75,45
2016,K,01/11/2016,45,0,0,0,61,38
2016,K,01/11/2016,45,0,0,0,15,8
2016,O,02/11/2016,45,0,0,0,11,5
2016,O,02/11/2016,45,0,0,0,18,8
2016,P,03/11/2016,45,1,0,1,13,2
2016,P,03/11/2016,45,0,0,0,17,6
2016,R,02/11/2016,45,0,0,0,33,23
2016,R,02/11/2016,45,0,0,0,120,79
2016,A,09/11/2016,46,1,0,1,15,2
2016,A,09/11/2016,46,8,0,8,46,1
2016,A,09/11/2016,46,6,2,8,160,13
2016,A,09/11/2016,46,0,0,0,13,3
2016,A,09/11/2016,46,3,0,3,15,3
2016,D,08/11/2016,46,2,3,5,48,1
2016,D,08/11/2016,46,0,3,3,12,0
2016,D,08/11/2016,46,2,6,8,50,2
2016,G,10/11/2016,46,2,0,2,5,0
2016,G,10/11/2016,46,0,0,0,5,3
2016,G,10/11/2016,46,0,0,0,9,1
2016,G,10/11/2016,46,3,1,4,9,2
2016,K,08/11/2016,46,0,1,1,28,16
2016,K,08/11/2016,46,0,1,1,21,12
2016,K,08/11/2016,46,0,0,0,17,11
2016,K,08/11/2016,46,0,0,0,4,0
2016,N,10/11/2016,46,0,0,0,37,2
2016,N,10/11/2016,46,1,0,1,24,1
2016,O,10/11/2016,46,0,0,0,3,1
2016,O,10/11/2016,46,0,0,0,1,0
2016,A,16/11/2016,47,0,1,1,7,2
2016,A,16/11/2016,47,0,0,0,9,2
2016,A,16/11/2016,47,7,6,13,87,5
2016,A,16/11/2016,47,14,9,23,242,8
2016,A,16/11/2016,47,0,1,1,7,2
2016,A,16/11/2016,47,0,1,1,19,1
2016,D,16/11/2016,47,0,3,3,19,0
2016,D,16/11/2016,47,4,6,10,16,2
2016,D,16/11/2016,47,3,4,7,25,1
2016,G,17/11/2016,47,1,0,1,5,1
2016,G,17/11/2016,47,0,0,0,3,0
2016,G,17/11/2016,47,0,0,0,5,3
2016,G,17/11/2016,47,0,0,0,3,1
2016,K,16/11/2016,47,0,0,0,3,3
2016,K,16/11/2016,47,3,3,6,44,16
2016,K,16/11/2016,47,0,0,0,39,22
2016,K,16/11/2016,47,0,0,0,0,0
2016,O,17/11/2016,47,0,0,0,8,4
2016,O,17/11/2016,47,0,0,0,3,0
2016,R,15/11/2016,47,0,0,0,19,14
2016,R,15/11/2016,47,5,10,15,56,16
2016,A,23/11/2016,48,0,0,0,2,0
2016,A,23/11/2016,48,0,0,0,6,5
2016,A,23/11/2016,48,1,1,2,24,5
2016,A,23/11/2016,48,1,0,1,53,1
2016,A,23/11/2016,48,1,0,1,3,0
2016,A,23/11/2016,48,0,0,0,1,0
2016,D,24/11/2016,48,0,0,0,3,0
2016,D,24/11/2016,48,4,5,9,6,0
2016,D,24/11/2016,48,5,3,8,19,8
2016,G,25/11/2016,48,0,0,0,0,0
2016,G,25/11/2016,48,0,0,0,0,0
2016,G,25/11/2016,48,0,0,0,0,0
2016,G,25/11/2016,48,0,0,0,0,0
2016,O,23/11/2016,48,0,0,0,0,0
2016,O,23/11/2016,48,0,0,0,2,1
2016,P,24/11/2016,48,0,0,0,16,10
2016,P,24/11/2016,48,1,0,1,12,2
2016,A,30/11/2016,49,0,0,0,0,0
2016,A,30/11/2016,49,2,0,2,8,2
2016,A,30/11/2016,49,3,3,6,49,0
2016,A,30/11/2016,49,2,2,4,126,0
2016,A,30/11/2016,49,1,0,1,11,0
2016,A,30/11/2016,49,1,0,1,30,0
2016,G,01/12/2016,49,1,0,1,7,0
2016,K,29/11/2016,49,0,1,1,7,2
2016,K,29/11/2016,49,0,0,0,6,4
2016,K,29/11/2016,49,0,0,0,1,1
2016,K,29/11/2016,49,0,0,0,17,0
2016,P,01/12/2016,49,0,1,1,25,1
2016,P,01/12/2016,49,0,1,1,11,0
2016,M,01/12/2016,49,0,0,0,36,8
2016,M,01/12/2016,49,0,0,0,8,0
2016,M,01/12/2016,49,0,0,0,4,3
2017,X,10/04/2017,15,0,0,0,3,3
2017,A,19/04/2017,16,1,2,3,200,1
2017,A,19/04/2017,16,1,2,3,110,0
2017,A,19/04/2017,16,0,0,0,42,0
2017,A,19/04/2017,16,0,0,0,63,0
2017,A,19/04/2017,16,0,0,0,41,0
2017,A,19/04/2017,16,0,0,0,83,0
2017,A,19/04/2017,16,0,0,0,65,0
2017,A,19/04/2017,16,0,1,1,31,1
2017,A,19/04/2017,16,0,0,0,63,0
2017,Z,19/04/2017,16,0,0,0,11,0
2017,K,18/04/2017,16,1,2,3,18,0
2017,K,18/04/2017,16,0,0,0,7,2
2017,K,18/04/2017,16,0,2,2,8,0
2017,K,18/04/2017,16,0,0,0,18,0
2017,X,18/04/2017,16,0,0,0,0,0
2017,A,26/04/2017,17,2,2,4,261,1
2017,A,26/04/2017,17,14,15,29,447,1
2017,A,26/04/2017,17,0,0,0,81,0
2017,A,26/04/2017,17,0,0,0,69,0
2017,A,26/04/2017,17,0,0,0,130,0
2017,A,26/04/2017,17,0,0,0,89,1
2017,A,26/04/2017,17,0,1,1,7,0
2017,A,26/04/2017,17,0,2,2,30,0
2017,A,26/04/2017,17,0,0,0,34,0
2017,A,26/04/2017,17,0,0,0,5,0
2017,A,26/04/2017,17,0,0,0,6,0
2017,Z,26/04/2017,17,0,0,0,0,0
2017,K,25/04/2017,17,4,3,7,18,0
2017,K,25/04/2017,17,1,0,1,70,1
2017,K,25/04/2017,17,0,0,0,19,0
2017,K,25/04/2017,17,0,0,0,11,0
2017,A,03/05/2017,18,0,2,2,596,1
2017,A,03/05/2017,18,2,2,4,310,0
2017,A,03/05/2017,18,0,0,0,26,0
2017,A,03/05/2017,18,0,1,1,24,0
2017,A,03/05/2017,18,0,0,0,43,0
2017,A,03/05/2017,18,1,1,2,83,1
2017,A,03/05/2017,18,1,0,1,88,0
2017,A,03/05/2017,18,0,0,0,41,0
2017,A,03/05/2017,18,0,0,0,66,0
2017,A,03/05/2017,18,0,0,0,62,0
2017,Z,03/05/2017,18,0,0,0,0,0
2017,K,02/05/2017,18,0,2,2,41,1
2017,K,02/05/2017,18,0,0,0,31,0
2017,K,02/05/2017,18,0,0,0,18,0
2017,K,02/05/2017,18,0,0,0,16,0
2017,H,05/05/2017,18,0,0,0,5,0
2017,H,05/05/2017,18,0,1,1,122,2
2017,H,05/05/2017,18,0,0,0,17,0
2017,A,09/05/2017,19,6,9,15,302,4
2017,A,09/05/2017,19,2,6,8,658,1
2017,A,09/05/2017,19,0,0,0,2,0
2017,A,09/05/2017,19,0,0,0,24,0
2017,A,09/05/2017,19,0,0,0,0,0
2017,A,09/05/2017,19,0,1,1,15,0
2017,A,09/05/2017,19,0,1,1,91,0
2017,A,09/05/2017,19,0,0,0,76,1
2017,A,09/05/2017,19,0,2,2,41,0
2017,A,09/05/2017,19,1,0,1,38,0
2017,A,09/05/2017,19,0,1,1,128,0
2017,Z,09/05/2017,19,0,0,0,0,0
2017,E,11/05/2017,19,0,0,0,7,2
2017,E,11/05/2017,19,0,0,0,4,0
2017,X,12/05/2017,19,0,0,0,12,12
2017,X,08/05/2017,19,1,0,1,8,7
2017,H,08/05/2017,19,0,0,0,6,1
2017,H,08/05/2017,19,1,0,1,307,36
2017,H,08/05/2017,19,5,0,5,66,11
2017,A,17/05/2017,20,1,6,7,846,10
2017,A,17/05/2017,20,2,5,7,403,15
2017,A,17/05/2017,20,0,3,3,94,0
2017,A,17/05/2017,20,0,0,0,17,0
2017,A,17/05/2017,20,0,4,4,168,0
2017,A,17/05/2017,20,0,1,1,105,0
2017,A,17/05/2017,20,1,1,2,89,0
2017,A,17/05/2017,20,0,1,1,55,0
2017,A,17/05/2017,20,0,0,0,45,0
2017,A,17/05/2017,20,0,2,2,42,1
2017,A,17/05/2017,20,0,1,1,109,0
2017,D,17/05/2017,20,0,3,3,8,0
2017,D,17/05/2017,20,0,0,0,3,0
2017,D,17/05/2017,20,0,0,0,9,0
2017,E,18/05/2017,20,0,0,0,1,0
2017,E,18/05/2017,20,0,0,0,1,0
2017,G,17/05/2017,20,0,0,0,14,0
2017,G,17/05/2017,20,1,0,1,30,0
2017,G,17/05/2017,20,0,1,1,11,0
2017,G,17/05/2017,20,0,0,0,27,1
2017,K,16/05/2017,20,1,0,1,121,1
2017,K,16/05/2017,20,0,0,0,20,0
2017,K,16/05/2017,20,0,0,0,18,0
2017,K,16/05/2017,20,0,0,0,1,0
2017,X,15/05/2017,20,0,1,1,7,6
2017,H,15/05/2017,20,0,1,1,44,1
2017,H,15/05/2017,20,0,0,0,377,24
2017,H,15/05/2017,20,0,0,0,73,2
2017,A,24/05/2017,21,3,5,8,690,11
2017,A,24/05/2017,21,2,6,8,435,6
2017,A,24/05/2017,21,0,0,0,57,0
2017,A,24/05/2017,21,1,5,6,105,0
2017,A,24/05/2017,21,0,0,0,114,0
2017,A,24/05/2017,21,2,0,2,43,0
2017,A,24/05/2017,21,5,4,9,112,0
2017,A,24/05/2017,21,0,1,1,46,0
2017,A,24/05/2017,21,0,0,0,41,0
2017,A,24/05/2017,21,0,0,0,15,0
2017,A,24/05/2017,21,0,0,0,119,1
2017,Z,23/05/2017,21,0,0,0,0,0
2017,D,25/05/2017,21,1,0,1,4,2
2017,D,25/05/2017,21,0,0,0,6,0
2017,D,25/05/2017,21,0,0,0,5,0
2017,K,24/05/2017,21,0,0,0,14,0
2017,K,24/05/2017,21,0,0,0,79,0
2017,K,24/05/2017,21,0,0,0,53,0
2017,K,24/05/2017,21,0,0,0,31,0
2017,X,22/05/2017,21,0,6,6,27,21
2017,H,22/05/2017,21,0,0,0,30,0
2017,H,22/05/2017,21,0,0,0,36,1
2017,H,22/05/2017,21,0,0,0,138,5
2017,A,31/05/2017,22,2,9,11,1083,38
2017,A,31/05/2017,22,2,0,2,254,8
2017,A,31/05/2017,22,0,1,1,44,0
2017,A,31/05/2017,22,1,1,2,131,0
2017,A,31/05/2017,22,0,2,2,77,0
2017,A,31/05/2017,22,0,0,0,46,0
2017,A,31/05/2017,22,1,1,2,26,0
2017,A,31/05/2017,22,0,1,1,19,0
2017,A,31/05/2017,22,0,0,0,11,0
2017,A,31/05/2017,22,0,0,0,37,0
2017,A,31/05/2017,22,0,0,0,206,0
2017,Z,31/05/2017,22,37,19,56,33,2
2017,E,29/05/2017,22,0,0,0,4,0
2017,E,29/05/2017,22,0,0,0,12,0
2017,G,02/06/2017,22,0,0,0,18,0
2017,G,02/06/2017,22,0,0,0,22,0
2017,G,02/06/2017,22,0,0,0,7,0
2017,G,02/06/2017,22,0,0,0,23,1
2017,X,29/05/2017,22,0,0,0,3,3
2017,H,30/05/2017,22,0,1,1,33,1
2017,H,30/05/2017,22,0,0,0,17,2
2017,H,30/05/2017,22,0,0,0,180,5
2017,A,07/06/2017,23,1,4,5,297,29
2017,A,07/06/2017,23,2,5,7,1259,145
2017,A,07/06/2017,23,0,0,0,73,0
2017,A,07/06/2017,23,0,1,1,110,0
2017,A,07/06/2017,23,0,0,0,52,2
2017,D,04/06/2017,23,0,0,0,0,0
2017,D,04/06/2017,23,0,0,0,5,0
2017,D,04/06/2017,23,0,0,0,4,0
2017,E,07/06/2017,23,0,0,0,56,0
2017,E,07/06/2017,23,0,0,0,2,1
2017,G,08/06/2017,23,0,0,0,27,0
2017,G,08/06/2017,23,0,0,0,50,0
2017,J,08/06/2017,23,0,0,0,232,6
2017,J,08/06/2017,23,0,0,0,205,8
2017,J,08/06/2017,23,0,0,0,102,1
2017,K,08/06/2017,23,0,0,0,46,1
2017,K,08/06/2017,23,0,0,0,84,0
2017,K,08/06/2017,23,0,1,1,57,0
2017,K,08/06/2017,23,0,0,0,32,0
2017,X,06/06/2017,23,0,0,0,3,3
2017,H,06/06/2017,23,1,0,1,39,1
2017,H,06/06/2017,23,0,0,0,109,0
2017,H,06/06/2017,23,1,1,2,75,2
2017,A,14/06/2017,24,0,2,2,833,82
2017,A,14/06/2017,24,2,11,13,525,27
2017,A,14/06/2017,24,0,0,0,93,1
2017,A,14/06/2017,24,0,0,0,185,1
2017,A,14/06/2017,24,0,1,1,60,0
2017,A,14/06/2017,24,0,0,0,133,0
2017,A,14/06/2017,24,1,0,1,159,0
2017,A,14/06/2017,24,1,0,1,93,3
2017,A,14/06/2017,24,0,0,0,43,0
2017,A,14/06/2017,24,0,0,0,6,0
2017,A,14/06/2017,24,0,0,0,166,2
2017,C,14/06/2017,24,0,0,0,14,6
2017,C,14/06/2017,24,0,0,0,5,2
2017,C,14/06/2017,24,0,0,0,15,7
2017,B,13/06/2017,24,0,1,1,7,0
2017,B,13/06/2017,24,0,0,0,14,0
2017,B,13/06/2017,24,0,0,0,35,16
2017,D,13/06/2017,24,0,0,0,14,2
2017,D,13/06/2017,24,0,0,0,3,1
2017,D,13/06/2017,24,0,1,1,13,1
2017,E,13/06/2017,24,0,0,0,6,0
2017,E,13/06/2017,24,0,0,0,8,0
2017,G,15/06/2017,24,0,0,0,42,1
2017,G,15/06/2017,24,0,0,0,50,8
2017,G,15/06/2017,24,0,0,0,20,1
2017,G,15/06/2017,24,0,0,0,7,0
2017,J,14/06/2017,24,0,0,0,125,0
2017,J,14/06/2017,24,0,0,0,176,1
2017,J,14/06/2017,24,0,0,0,116,0
2017,K,14/06/2017,24,0,0,0,19,0
2017,K,14/06/2017,24,0,0,0,20,0
2017,K,14/06/2017,24,0,0,0,39,1
2017,M,?/06/2017,24,0,0,0,53,3
2017,M,?/06/2017,24,0,0,0,54,1
2017,H,16/06/2017,24,0,0,0,41,1
2017,H,16/06/2017,24,0,0,0,40,4
2017,H,16/06/2017,24,0,0,0,26,1
2017,A,21/06/2017,25,5,8,13,884,61
2017,A,21/06/2017,25,3,0,3,1970,138
2017,A,21/06/2017,25,0,0,0,76,2
2017,A,21/06/2017,25,0,0,0,77,2
2017,A,21/06/2017,25,0,0,0,33,0
2017,A,21/06/2017,25,0,0,0,101,1
2017,A,21/06/2017,25,0,0,0,181,2
2017,A,21/06/2017,25,0,0,0,58,0
2017,A,21/06/2017,25,0,0,0,37,0
2017,A,21/06/2017,25,0,0,0,15,0
2017,A,21/06/2017,25,0,0,0,143,1
2017,Z,19/06/2017,25,0,0,0,1,0
2017,Z,19/06/2017,25,2,0,2,143,4
2017,C,23/06/2017,25,0,0,0,5,0
2017,C,23/06/2017,25,0,0,0,36,8
2017,C,23/06/2017,25,0,0,0,13,2
2017,B,22/06/2017,25,0,0,0,13,1
2017,B,22/06/2017,25,0,0,0,5,4
2017,B,22/06/2017,25,0,0,0,37,29
2017,D,19/06/2017,25,0,0,0,6,0
2017,D,19/06/2017,25,0,0,0,2,0
2017,D,19/06/2017,25,0,1,1,22,2
2017,E,21/06/2017,25,0,0,0,5,0
2017,E,21/06/2017,25,0,0,0,55,1
2017,G,23/06/2017,25,0,0,0,5,1
2017,G,23/06/2017,25,0,0,0,27,1
2017,G,23/06/2017,25,0,0,0,23,0
2017,G,23/06/2017,25,1,0,1,29,0
2017,J,19/06/2017,25,0,0,0,87,0
2017,J,19/06/2017,25,0,0,0,42,0
2017,J,19/06/2017,25,0,0,0,77,0
2017,K,20/06/2017,25,0,0,0,39,0
2017,K,20/06/2017,25,0,0,0,0,0
2017,K,20/06/2017,25,0,0,0,14,0
2017,K,20/06/2017,25,0,0,0,16,0
2017,X,19/06/2017,25,0,0,0,3,3
2017,M,22/06/2017,25,0,0,0,13,0
2017,M,22/06/2017,25,0,0,0,22,0
2017,M,22/06/2017,25,0,0,0,82,2
2017,H,22/06/2017,25,0,1,1,44,4
2017,H,22/06/2017,25,0,0,0,24,2
2017,H,22/06/2017,25,0,0,0,3,1
